SPCD,COMMON_NAME,GENUS,SPECIES,VARIETY,SUBSPECIES,SPECIES_SYMBOL,E_SPGRPCD,W_SPGRPCD,C_SPGRPCD,P_SPGRPCD,MAJOR_SPGRPCD,STOCKING_SPGRPCD,FOREST_TYPE_SPGRPCD,EXISTS_IN_NCRS,EXISTS_IN_NERS,EXISTS_IN_PNWRS,EXISTS_IN_RMRS,EXISTS_IN_SRS,SITETREE,SFTWD_HRDWD,ST_EXISTS_IN_NCRS,ST_EXISTS_IN_NERS,ST_EXISTS_IN_PNWRS,ST_EXISTS_IN_RMRS,ST_EXISTS_IN_SRS,CORE,EAST,WEST,CARIBBEAN,PACIFIC,WOODLAND,MANUAL_START,MANUAL_END,JENKINS_SPGRPCD,JENKINS_TOTAL_B1,JENKINS_TOTAL_B2,JENKINS_STEM_WOOD_RATIO_B1,JENKINS_STEM_WOOD_RATIO_B2,JENKINS_STEM_BARK_RATIO_B1,JENKINS_STEM_BARK_RATIO_B2,JENKINS_FOLIAGE_RATIO_B1,JENKINS_FOLIAGE_RATIO_B2,JENKINS_ROOT_RATIO_B1,JENKINS_ROOT_RATIO_B2,JENKINS_SAPLING_ADJUSTMENT,WOOD_SPGR_GREENVOL_DRYWT,WOOD_SPGR_GREENVOL_DRYWT_CIT,BARK_SPGR_GREENVOL_DRYWT,BARK_SPGR_GREENVOL_DRYWT_CIT,MC_PCT_GREEN_BARK,MC_PCT_GREEN_BARK_CIT,MC_PCT_GREEN_WOOD,MC_PCT_GREEN_WOOD_CIT,WOOD_SPGR_MC12VOL_DRYWT,WOOD_SPGR_MC12VOL_DRYWT_CIT,BARK_VOL_PCT,BARK_VOL_PCT_CIT,RAILE_STUMP_DOB_B1,RAILE_STUMP_DIB_B1,RAILE_STUMP_DIB_B2,CWD_DECAY_RATIO1,CWD_DECAY_RATIO2,CWD_DECAY_RATIO3,CWD_DECAY_RATIO4,CWD_DECAY_RATIO5,DWM_CARBON_RATIO,STANDING_DEAD_DECAY_RATIO1,STANDING_DEAD_DECAY_RATIO2,STANDING_DEAD_DECAY_RATIO3,STANDING_DEAD_DECAY_RATIO4,STANDING_DEAD_DECAY_RATIO5,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE
7793,lehua,Metrosideros,spp.,,,METRO,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.72,,0.72,,,,,,0.72,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7794,lehua ahihi,Metrosideros,tremuloides,,,METR5,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.72,,0.72,,,,,,0.72,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7795,Kauai bottlebrush,Metrosideros,waialealae,,,MEWA,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.72,,0.72,,,,,,0.72,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7798,ivory-nut palm,Metroxylon,amicarum,,,MEAM4,53,53,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.48,,0.48,,,,,,0.48,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7799,sago palm,Metroxylon,sagu,,,MESA7,53,53,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.48,,0.48,,,,,,0.48,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7800,Metroxylon,Metroxylon,spp.,,,METRO2,54,54,,53,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.48,,0.48,,,,,,0.48,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7801,Orange Champak,Michelia,champaca,,,MICH4,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.45,,0.45,,,,,,0.45,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7805,velvet tree,Miconia,calvescens,,,MICA20,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.4,,0.4,,,,,,0.4,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7824,talafulu,Micromelum,minutum,,,MIMI23,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.66,,0.66,,,,,,0.66,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7831,pinnata,Millettia,pinnata,,,MIPI9,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.72664,,0.72664,,,,,,0.72664,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7835,"bulletwood, elengi",Mimusops,elengi,,,MIEL4,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.81838,,0.81838,,,,,,0.81838,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7841,treedaisy,Montanoa,hibiscifolia,,,MOHI,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.65,,0.65,,,,,,0.65,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7842,montanoa,Montanoa,spp.,,,MONTA,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.65,,0.65,,,,,,0.65,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7846,firetree,Morella,faya,,,MOFA,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.54,,0.54,,,,,,0.54,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7848,bayberry,Morella,spp.,,,MOREL2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.54,,0.54,,,,,,0.54,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7850,ngel,Morinda,latibractea,,,MOLA12,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.49,,0.49,,,,,,0.49,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7851,Morinda pedunculata,Morinda,pedunculata,,,MOPE2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.49,,0.49,,,,,,0.49,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7852,morinda,Morinda,spp.,,,MORIN,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.49,,0.49,,,,,,0.49,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7853,noni kuahiwi,Morinda,trimera,,,MOTR,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.49,,0.49,,,,,,0.49,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7865,falseohe,Munroidendron,racemosum,,,MURA3,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.41,,0.41,,,,,,0.41,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7868,muntingia,Muntingia,spp.,,,MUNTI,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.3,,0.3,,,,,,0.3,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6452,Celtis paniculata,Celtis,paniculata,,,CEPA6,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.5,,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6459,chuti,Cerbera,dilatata,,,CEDI12,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.38022,,0.38022,,,,,,0.38022,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6460,emeridech,Cerbera,floribunda,,,CEFL2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.38745,,0.38745,,,,,,0.38745,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6461,leva,Cerbera,manghas,,,CEMA20,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.38,,0.38,,,,,,0.38,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6462,chiute,Cerbera,odollam,,,CEOD2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.28,,0.28,,,,,,0.28,,,,,,,,,,,,,,,,,,,29/05/2014,440,,13/08/2014,440
6463,Cerbera spp,Cerbera,spp,,,CERBE,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.38022,,0.38022,,,,,,0.38022,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6470,sweetpotato cactus,Cereus,spp.,,,CEREU,54,54,,52,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.54,,0.54,,,,,,0.54,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6472,biut,Ceriops,tagal,,,CETA2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.78,,0.78,,,,,,0.78,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6473,orange jessamine,Cestrum,aurantiacum,,,CEAU2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.44,,0.44,,,,,,0.44,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6478,jessamine,Cestrum,spp.,,,CESTR,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.44,,0.44,,,,,,0.44,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6479,Knowlton's hophornbeam,Ostrya,knowltonii,,,OSKN,55,55,,,3,37,,,,,,X,,H,,,,,,N,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/5/14,440,,13/08/2014,440
6482,koko,Chamaesyce,atrococca,,,CHAT2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.48216,,0.48216,,,,,,0.48216,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6483,ekoko,Chamaesyce,celastroides,,,CHCE,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.48216,,0.48216,,,,,,0.48216,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6492,Herbsts sandmat,Chamaesyce,herbstii,,,CHHE3,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.48216,,0.48216,,,,,,0.48216,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6493,kokomalei,Chamaesyce,kuwaleana,,,CHKU,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.48216,,0.48216,,,,,,0.48216,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6494,alpine sandmat,Chamaesyce,olowaluana,,,CHOL3,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.48216,,0.48216,,,,,,0.48216,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6495,Koolau Range sandmat,Chamaesyce,rockii,,,CHRO2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.48216,,0.48216,,,,,,0.48216,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6496,sandmat,Chamaesyce,spp.,,,CHAMA15,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.48216,,0.48216,,,,,,0.48216,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6497,Napali coast papala,Charpentiera,densiflora,,,CHDE3,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.48,,0.48,,,,,,0.48,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6498,ellipticleaf papala,Charpentiera,elliptica,,,CHEL,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.48,,0.48,,,,,,0.48,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6499,broadleaf papala,Charpentiera,obovata,,,CHOB2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.48,,0.48,,,,,,0.48,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6500,Koolau Range papala,Charpentiera,ovata,,,CHOV2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.48,,0.48,,,,,,0.48,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6503,papala,Charpentiera,spp.,,,CHARP,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.48,,0.48,,,,,,0.48,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6504,Waianae Range papala,Charpentiera,tomentosa,,,CHTO3,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.48,,0.48,,,,,,0.48,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6507,Domins club,Cheirodendron,dominii,,,CHDO3,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.47,,0.47,,,,,,0.47,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6508,Fauries club,Cheirodendron,fauriei,,,CHFA,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.47,,0.47,,,,,,0.47,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6509,olapa,Cheirodendron,forbesii,,,CHFO4,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.47,,0.47,,,,,,0.47,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6510,lapalapa,Cheirodendron,platyphyllum,,,CHPL,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.47,,0.47,,,,,,0.47,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6511,swamp bay,Persea,palustris,,,PEPA37,55,55,,,3,37,,X,X,,,X,,H,,,,,,N,X,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/5/14,440,,13/08/2014,440
6513,cheirodendron,Cheirodendron,spp.,,,CHEIR,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.47,,0.47,,,,,,0.47,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6514,olapalapa,Cheirodendron,trigynum,,,CHTR2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.47,,0.47,,,,,,0.47,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6516,Amur corktree,Phellodendron,amurense,,,PHAM2,55,55,,,3,37,,X,X,X,,X,,H,,,,,,N,X,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/5/14,440,,13/08/2014,440
6517,alaweo,Chenopodium,oahuense,,,CHOA,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.5,,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6518,goosefoot,Chenopodium,spp.,,,CHENO,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.5,,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7876,meia,Musa,spp.,,,MUSA2,54,54,,52,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.5,,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7877,blantalos,Musa,textilis,,,MUTE6,54,54,,52,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.5,,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7878,tikap,Musa,tikap,,,MUTI,54,54,,52,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.5,,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7879,fei banana,Musa,troglodytarum,,,MUTR2,54,54,,52,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.5,,0.5,,,,,,0.5,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7880,Mussaenda frondosa,Mussaenda,frondosa,,,MUFR3,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.65,,0.65,,,,,,0.65,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7881,aloalo vao,Mussaenda,raiateensis,,,MURA5,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.65,,0.65,,,,,,0.65,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7882,Mussaenda,Mussaenda,spp.,,,MUSSA,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.65,,0.65,,,,,,0.65,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7883,naio,Myoporum,sandwicense,,,MYSA,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.8808,,0.8808,,,,,,0.8808,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7884,myoporum,Myoporum,spp.,,,MYOPO,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.8808,,0.8808,,,,,,0.8808,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7892,rodwood,Myrcia,spp.,,,MYRCI,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.81795,,0.81795,,,,,,0.81795,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7899,"yamamomo, strawberry tree",Myrica,rubra,,,MYRU3,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.69569,,0.69569,,,,,,0.69569,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7900,sweetgale,Myrica,spp.,,,MYRIC,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.54,,0.54,,,,,,0.54,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7902,atoneulu,Myristica,hypargyraea,,,MYHY2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.44,,0.44,,,,,,0.44,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7903,adepurot,Myristica,insularis,,,MYIN3,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.44,,0.44,,,,,,0.44,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7904,Myristica,Myristica,spp.,,,MYRIS,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.44,,0.44,,,,,,0.44,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7906,Myristica inutilis,Myristica,inutilis,,,MYIN4,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.44,,0.44,,,,,,0.44,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7910,forest colicwood,Myrsine,alyxifolia,,,MYAL4,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.53,,0.53,,,,,,0.53,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7913,summit colicwood,Myrsine,degeneri,,,MYDE2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.75,,0.75,,,,,,0.75,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7914,mountain colicwood,Myrsine,emarginata,,,MYEM,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.75,,0.75,,,,,,0.75,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7915,streambank colicwood,Myrsine,fernseei,,,MYFE,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.75,,0.75,,,,,,0.75,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7916,Koolau Range colicwood,Myrsine,fosbergii,,,MYFO,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.75,,0.75,,,,,,0.75,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7918,Wahiawa Bog colicwood,Myrsine,helleri,,,MYHE3,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.75,,0.75,,,,,,0.75,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7919,Kauai colicwood,Myrsine,kauaiensis,,,MYKA,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.75,,0.75,,,,,,0.75,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7920,Kokee colicwood,Myrsine,knudsenii,,,MYKN,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.75,,0.75,,,,,,0.75,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7921,Lanai colicwood,Myrsine,lanaiensis,,,MYLA3,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.53,,0.53,,,,,,0.53,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7922,kolea lau nui,Myrsine,lessertiana,,,MYLE2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.53,,0.53,,,,,,0.53,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7923,Hanapepe River colicwood,Myrsine,mezii,,,MYME2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.75,,0.75,,,,,,0.75,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7924,swamp colicwood,Myrsine,petiolata,,,MYPE3,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.75,,0.75,,,,,,0.75,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7925,Molokai colicwood,Myrsine,pukooensis,,,MYPU2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.75,,0.75,,,,,,0.75,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7926,kokea lau lii,Myrsine,sandwicensis,,,MYSA2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.53,,0.53,,,,,,0.53,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7927,colicwood,Myrsine,spp.,,,MYRSI,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.53,,0.53,,,,,,0.53,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7928,Mt. Kahili colicwood,Myrsine,wawraea,,,MYWA,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.75,,0.75,,,,,,0.75,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7942,fao,Neisosperma,oppositifolia,,,NEOP,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.53,,0.53,,,,,,0.53,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7948,afa,Neonauclea,forsteri,,,NEFO2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.67,,0.67,,,,,,0.67,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
7952,Rambutan,Nephelium,lappaceum,,,NELA7,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.61734,,0.61734,,,,,,0.61734,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6545,Hawaiian tree fern,Cibotium,heleniae,,,CIHE7,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.21,,0.21,,,,,,0.21,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6546,Chamissos manfern,Cibotium,chamissoi,,,CICH,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.19,,0.19,,,,,,0.19,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6547,hapuu,Cibotium,glaucum,,,CIGL,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.22,,0.22,,,,,,0.22,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6548,hapuu li,Cibotium,menziesii,,,CIME8,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.21,,0.21,,,,,,0.21,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6549,manfern,Cibotium,spp.,,,CIBOT,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.21,,0.21,,,,,,0.21,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
6552,quinine,Cinchona,pubescens,,,CIPU,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5,,8,,,,,,,,,,,,0.54,,0.54,,,,,,0.54,,,,,,,,,,,,,,,,,,,29/10/2012,440,,13/08/2014,440
